"Norvasc oral","amlodipine","good option for treating hypertention","3/18/2009 12:42:56 PM"
"Norvasc oral","amlodipine","Took this medication after Lisinopril 10mg. Have taken meds-5 mg for 7 months. Swelling occured right away in ankles. Month 5  of taking meds. Swelling occured in arms and hands. Gained 15lbs on meds. Hair breakage occured as well. Blood pressure went down, but still high possibly due to career 122/88  Will start HTCZ. hopefully side effects are less.","3/17/2009 7:59:26 PM"
"Norvasc oral","amlodipine","very little change un blood pressure","3/13/2009 10:52:37 PM"
"Norvasc oral","amlodipine","I have joint pain and swelling in the lower limbs of my body, arms and hands feel tight and itch. My mouth is constantly dry and sore. Severe water retention, feeling flushed and then cold. I am a AKA and cannot afford to have residule limb swell as I cannot wear the gel sleeve used in my artificial leg.I am absolutely miserable and going to the doctor tomorrow to get off this medicine.","3/12/2009 9:00:08 PM"
"User Reviews & Ratings - Norvasc oral","amlodipine","At my last visit to the dentist, he told me to ask my doctor to take me off Norvasc.  He said my gums were puffy and they were noticing this with patients taking Norvasc. I started reading reviews and realized it may be the reason for my leg and foot cramps.  I have been going to a chiropractor which is helping but I still get cramps for no reason at all.  I also started getting rapid heart beats during the night.  It almost feels like an allergy attack or an adrenaline rush.  Sometimes it last for quite some time. I am going to get off of this med and try something else.","3/12/2009 8:36:50 PM"
"Norvasc oral","amlodipine","I started with Norvasc, then started using the generic.  It's been pretty effective in combination with Hydrochlorothiazide. 

However, I have experienced some side effects, namely: blurred vision, weight gain (outside of my sedentary lifestyle), hair loss (mild), dizziness at times and also rapid heart beat at times.

I didn't realize any except the dizziness were associates with the drug, until I researched the side effects.  Also, studies show that those who take calcium/beta blockers are 2 1/2 times more likely to contract Type 2 diabetes! 

Basically, I'm in a weight/lifestyle management program now, including Curves gym, racquetball and fencing.  It's just not worth it to have HBP.  Lose the weight (if that is the cause of your HBP) and then God willing, you can lose the medication.  The risks associates with HBP are heart disease, diabetes and increasingly for women, breast cancer. ","3/11/2009 4:23:15 PM"
"Norvasc oral","amlodipine","I have chills all of the time since starting norvasc.  Changed from 5-10 mg and started to notice chills, just started making connection.  Has anyone else experience this condition?  Chills much worse in the evenings.","3/9/2009 7:16:52 PM"
"Norvasc oral","amlodipine","swollen ankles and headaches, upset somach, i was taking diovan, but it dropped b.p. to low and caused hair loss.","3/8/2009 10:43:41 PM"
"Norvasc oral","amlodipine","At 10 MG my BP finally lowered to around 127/87 and migrains went away. unfortunately had extreem swelling of ankles and feet from time to time. Trying different drug but may need to go back.","3/5/2009 12:43:44 AM"
"User Reviews & Ratings - Norvasc oral","amlodipine","I have been taking norvasc for one week now and it has tremedously reduced my BP.  It was running as high as 170/110 and now it is running 110/76.  That is incredible! 

The only bad thing about this that I have experienced is slight bit of fatigue in the afternoon and the feet cramps at night. They are horrible!!!  I have never experienced cramps like this. They are to  the point that my legs are sore the next day because all the cramping, not to mention the interrupted sleep.  Does anyone know anything that will help?","3/4/2009 12:29:47 PM"
"Norvasc oral","amlodipine","Norvasc controlled my BP very well but my fingers were always swollen - I always seemed to retain fluid. I was then changed to another med because of that side effect.","3/3/2009 7:38:12 PM"
"Norvasc oral","amlodipine","felt like i was having a heart attack","3/2/2009 8:51:35 PM"
"Norvasc oral","amlodipine","I had no circulation to by right big toe. It was black. This med.  opened up the vascular system and now the toe is pink.","2/28/2009 9:58:56 AM"
"Norvasc oral","amlodipine","It works to lower my BP. doesn't reduce my headaches though. Only problem I really have with this medicine is my hair is starting to break off really bad.  I normally have strong hair (I'm a hair stylist).  A pharmacist told me this was due to it being a calcium blocker.  Has anyone else had this problem.","2/27/2009 9:54:14 AM"
"User Reviews & Ratings - Norvasc oral","amlodipine","I TAKE THIS MEDICATION ALONG WITH 160MG OF
PROPRANOLOL, AND UNTIL RECENTLY HAVE HAD NO
PROBLEM.  MY ONLY DIFFICULTY - SWOLLEN ANKLES AND FEET.  I USED TO ONLY EXPERIENCE
THIS SIDE EFFECT JUST BEFORE SUMMER. BUT NOW
IT IS HAPPENING ALL YEAR AROUND.  MY DOCTOR
IS AWARE, BUT DOES NOT SEEM TO BE BOTHERED
BY IT.","2/22/2009 5:37:21 AM"
"Norvasc oral","amlodipine","caused swelling in ankles, feet would feel like numb and like my feet would go to sleep","2/19/2009 2:40:36 PM"
"Norvasc oral","amlodipine","I was put on this drug to trat Raynauds. The side effects were horrible. I had bad cramps and pain in my feet and legs. It should be taken off the market. How long do these side effects last once you stop taking it? Does anyone know?","2/17/2009 10:44:55 PM"
"Norvasc oral","amlodipine","I have been taking 5mg daily and it has not lowered it significantly.  I recently developed a itchy feeling around the neck and back. I took a class, CHIPS, which promoted a diet with high fiber and low fat.  My blood pressure(dropped 17) and cholestrol level dropped 71.  I went to the doctor today and advised him of my readings.  He wanted to double my dosage of Norvasc or change to another drug.  I advised him that I was quitting the drug and will stick to my diet.  Rx everyone check out the CHIPS program in your area.  Our foods are the cause of major illnesses today. Take charge of your own health.    ","2/17/2009 12:59:12 PM"
"User Reviews & Ratings - Norvasc oral","amlodipine","I have fewer side affects with this category of drug, i.e., no difficulty swallowing, or dry cough; but I wonder about the effects of insomnia and this drug.","2/10/2009 9:31:52 AM"
"Norvasc oral","amlodipine","Have been taking Norvasc for years. It has effecively lowered my blood pressure. I take it early in the morning. One to 2 hours after taking it you will probably feel a little tired for maybe an hour. My suggestion is if you have a high strees job take it before you go to work, I'm in Law Enforcement, it seems to help with the mental stress a little. Slight Ankle swelling does occur occasionally but is not a problem. Norvasc does what is supposed to do. Good Drug.","2/8/2009 12:22:28 PM"
"Norvasc oral","amlodipine","I have taken Norvasc 10 mg for about 15 years.  Does great job keeping BP normal.  I do experience swelling of ankles but no longer have migraine head aches or any kind of head ache.  I consider swollen ankles a good trade off because I am not getting migraines.   ","2/5/2009 10:24:58 AM"
"User Reviews & Ratings - Norvasc oral","amlodipine","I have been taking since Sept. I have experienced stomach pain/discomfort and shortness of breath after eating. If I eat smaller amounts it seems to be better but still there....very frustrating!","2/4/2009 9:40:33 AM"
"Norvasc oral","amlodipine","migraine headache","2/2/2009 11:45:28 AM"
"Norvasc oral","amlodipine","Took it for seven days, starting at 2.5 mg and went to 5 mg on day five. Bad case of anxiety, depression and nervousness while taking this stuff! I'll take HBP over this drug any day!","1/31/2009 2:54:03 PM"
"Norvasc oral","amlodipine","Gives severe dry cough. I told the doctor and stopped this medication.","1/25/2009 3:48:57 PM"
"User Reviews & Ratings - Norvasc oral","amlodipine","Great on controlling blood pressure. Quit takining because of severe nausea also had two seizures while on this medication.","1/21/2009 10:31:15 PM"
"Norvasc oral","amlodipine","I am in the second month taking the generic.  I had extreme drowsiness the first two weeks and didn't have much motivation.  I seem back to normal now but I don't sleep as well at night.  I take the medicine at dinner time so don't know if I change to the morning it would be better.  I didn't get headaches with this medication but another medication I tried gave me headaches daily.  I'm on 5 mg and after reading the reviews I hope I don't have to take anything higher.  I am on the generic which I'm leary about.  I don't know if the brand name would be better if I needed this drug for years.  The swelling I read about scares me.  If I see that happening I will tell the doctor to take me off of it.  I will not take medication that causes headaches or a lot of swelling. The flushing of my face has intensified while being on this drug also.  And lastly my blood pressure has went down - the bottom number is still 85 which I would like to be lower.","1/21/2009 1:04:27 PM"
"Norvasc oral","amlodipine","blood pressure was still high.  had to take a diuretic along with it for the swelling in my legs. finally got off of it because i couldn't take the pain in my legs anymore.","1/19/2009 8:16:01 PM"
"Norvasc oral","amlodipine","my gums were so swollen and tender after being on this drug for 2 weeks.  it also felt like my heart was pounding out of my chest, and my heart was beating really fast.  it didn't lower my b/p at all, so i switched to something else.  we'll see how that does.","1/19/2009 3:21:02 PM"
"Norvasc oral","amlodipine","BP is fine but I've had really sore back and leg muscles.","1/19/2009 12:59:57 PM"
"User Reviews & Ratings - Norvasc oral","amlodipine","has worked well for several years but recently I haved noticed irregular heartbeat at night when resting.  I take medication at night before sleeing.  My bloodpressure is 140/87","1/19/2009 11:09:26 AM"
"Norvasc oral","amlodipine","Has given me lower pressure, but am very tired and my ankles and feet cramp every night. I don't know if lower left abdomen pain is related. Will report all to MD next visit.","1/15/2009 6:30:48 PM"
"Norvasc oral","amlodipine","it has coused me to have water retention in my ankles and legs","1/14/2009 11:00:46 AM"
"User Reviews & Ratings - Norvasc oral","amlodipine","I started taking this medication a few month ago to supplement Atenolol and have experienced shortness of breath","1/4/2009 12:56:27 PM"
"Norvasc oral","amlodipine","I have HBP and this medicine works well for me. The only side effects that I experience is swollen gums. At one point, my gums were so sore that I couldn't eat!! My doctor switched me to a diuretic, which gave me servere muscles cramps. I said, ohhh noo!! put me back on the norvasc. I'm taking 5 mg of norvasc and love it!! I never feel sick from taking it.","1/4/2009 12:21:47 AM"
"Norvasc oral","amlodipine","I have been using Norvac and the generic for about 8 years now and it worked to lower my blood pressure. I did have some swelling in my ankles. I asked my doctor if I could get off this med as I had lost 60 lbs and felt my blood pressure was steady. He wouldn't take me off the med, said I needed it as a preventive measure. I started experiencing shortness of breath which over the last four years has gotton extremely worse especially when I eat or I am stressed. I can't take in a deep breath. Has anyone else experienced this? I started 6 months ago to take myself off the med to see if that would make any difference for my breathing which it hasn't,my blood pressure is normal now, but no doctor can find out what is causing this shortness of breath. I am just wondering if any one else has experienced anything like this that has been on this med for a long period of time. Any ideas would be so greatful.
I gave this 2 stars because as I said it did regulate my blood pressure. ","1/3/2009 1:54:31 PM"
"Norvasc oral","amlodipine","I have taken this medication for years. I can tolerate  5 MG, have a bad reaction if I take 10 MG, because I am allergic to sulphur=  It does have sulphur. Also folks be aware that it can give false reading of diabetes. I was taken to the hospital, they insisted on testing me for diabetes, even although I told them no. After all the tests I had no diabetes.","1/1/2009 11:12:09 AM"
"User Reviews & Ratings - Norvasc oral","amlodipine","I started taking Norvasc 5mg January 2008. It worked fine.  On December 11, 2008(two weeks ago), the dose was increased to 10mg.  My ankles are swelling.      I am worried because my husband took 10mg of Norvasc for 2 3/4 years.  His doctor took him off of Norvasc in October 2008 because it could be the cause of his legs swelling, oozing, and bleeding.  My husband is going thru lymphedema treatments, which has reduced his legs swelling.  He will be wearing compression socks from now on.  (Those socks are hard to put on.)  I don't want to go thru the swelling or the socks.       With my ankles just starting to swell and my left one significantly in the past week, I believe the increase dose of Norvasc is the cause.
","12/27/2008 7:37:27 PM"
"Norvasc oral","amlodipine","b/p now under control at 120/75 from 170/100..has worked better than lisiniprol (?) which had not effect at all. also on zocor generic 20 mg for cholesterol.  have experienced mild occasional dizziness but unable to attribute it to either drug specifically.","12/23/2008 9:28:30 PM"
"Norvasc oral","amlodipine","I have been on this medication for 4 months.  The headaches have stopped, I have insomnia and my hair is falling out extremely fast. I am on 10mg. along w/20mg of benazepril ","12/18/2008 9:36:22 PM"
"Norvasc oral","amlodipine","Barely lowered my BP; gave me joint pain and debilitating nightmares. Different strokes for different folks, I guess.","12/15/2008 10:45:20 PM"
"Norvasc oral","amlodipine","I have been prescibed this medication for migraine headaches.  It had gotten to the point where I was getting one everyday.  I have been on this medication for about 4 months now and I have only gotten 2.  And they were triggered by a food (pecans) that I have now eliminated from my diet.  At first I was on 5mg but I could feel my heart beating all the time.  I am now on 2.5 and the side effects have subsided.  I do occassionally feel my heart beat when sleeping but the benifit of eliminating my migraines out weighs this minor inconvinience. ","12/15/2008 10:21:56 AM"
"User Reviews & Ratings - Norvasc oral","amlodipine","This drug almost killed me and put me in the hospital for 3 weeks.  I wouldn't recommmend it to my worst enemy.","12/13/2008 2:51:35 PM"
"Norvasc oral","amlodipine","Norvasc has helped with Angina and keeps it totally under control.  I take 2 1/2 mgs per and sometimes 5.  I am very sensitive to most meds and the side effects usually do me in so I take half the dose prescribed for Norvasc.
I was started on the Norvasc generic months ago too and had an awful time with it for three weeks.  I had angina pain, my blood pressure was up and I found the generic almost impossible to break in half it was packed so hard.  I toughed it out and going in to week 4 the chest pain stopped.  I called Medco that we get our Rx's from and was told it was exactly the same with exactly the same ingredients and fillers.  Yeah right then why is it a generic?  So there is hope for the generic if you can tough it out.  Also I have had a terrible time with weight gain since I've been on this medication.  I looked it up in several areas and that is a side effect.  NOT WATER WEIGHT...continuous hungry feeling.  I do have constant pain in the legs but I have Fibro too so not sure.  I can tolerate that as long as Norvasc keeps the chest pain controlled.  Hope this info helps. ","12/12/2008 10:19:28 AM"
"Norvasc oral","amlodipine","made me very tired","12/9/2008 12:01:06 PM"
"Norvasc oral","amlodipine","very lightheaded and weak feeling.  Some leg cramps experienced","12/8/2008 11:22:42 AM"
"Norvasc oral","amlodipine","Thus far my experience is okay.  But, I am wondering if Benazepril is compatible with this drug and the two together equal Exforge.

Please e-mail me an answer.
Thank You,
rosaleniversace@yahoo.com","12/6/2008 3:14:28 AM"
"User Reviews & Ratings - Norvasc oral","amlodipine","Can't say I love it.  I have edema in my lower legs and a metallic taste in my mouth. It's better than Toprol though that made me so depressed that I felt suicidal","12/5/2008 12:11:20 AM"
"Norvasc oral","amlodipine","muscle pain and muscle cramps","12/3/2008 6:53:48 PM"
"Norvasc oral","amlodipine","Started with 5mg.  Not too efective, so dr. changed to 10mg.  Better.  No side effects to-date.  Dr. said that additional HBP med may be needed to lower to 110/70.","12/1/2008 7:34:44 PM"
"Norvasc oral","amlodipine","Since taking Norvasc, I have noticed considerable pain in my lower legs with swelling in knees and ankles.  ","11/29/2008 2:33:05 PM"
"User Reviews & Ratings - Norvasc oral","amlodipine","After being on this drug for 6 months I developed swelling of the lower leg and bad muscle pain.  No longer taking this drug","11/26/2008 7:36:20 PM"
"Norvasc oral","amlodipine","I am on 7.5 mg/day for sudden on-set HPB, along with 100 mg/day of Cozaar.  It has very effectively lowered my BP to less than 120/80, and I have not felt much side effect.  Once in a while I might get a little fuzzy-headed, but most of the time I feel great.","11/24/2008 12:08:18 PM"
"Norvasc oral","amlodipine","Since I have been taking the medication, my blood pressure has been lowered considerably.  ","11/21/2008 11:23:55 AM"
"Norvasc oral","amlodipine","all food has been bitter tasting since started taking this medication.","11/19/2008 7:42:42 PM"
"User Reviews & Ratings - Norvasc oral","amlodipine","I do not care for the edema. Also the other factors.
burning pain, and scalp disorders","11/16/2008 7:34:00 AM"
"Norvasc oral","amlodipine","migraine, so i took ibprophen and got too dizzy i tried a midol and still have a migraine and this is the eighth day from starting norvasc, headaches are off and on throughout the day and worse in the morning now 2-3 headaches not many migraines 2-3 so far i use this with benicar and w a water pill in it and when startin benicar i did this","11/14/2008 9:07:39 AM"
"Norvasc oral","amlodipine","I have been taking Norvasc for 7 months at the 5mg dosage. Together this drug along with Lisinopril and lifestyle changes, my bp reading yesterday was down to 135/80, which is much better than the 180/140 it was 18 months ago. My doc wanted it lower, though, so she doubled the Norvasc. I am quite dizzy today and very lethargic. All I feel comfortable doing today is laying around. I hate this, but the 5mg level was okay. I have been out of breath upon exertion since beginning this script and my hair has gotten thinner, but I can deal with those side-effects. I think I will start cutting the pills in half and take it morning and night and see if that helps. I swear, I almost feel drunk.","11/11/2008 12:55:19 PM"
"Norvasc oral","amlodipine","I've been taking for few days now for HBP, 5mg generic. So far I've noticed nothing compared to other comments. People obviously react differently. Will know if it helps with bp in 2wk follow up with doc.","11/10/2008 10:29:55 AM"
"Norvasc oral","amlodipine","I was happy until this medication became available in generic. Now my BP is on the rise and I can't get my Dr. to prescribe the brand. She wants me to try Diovan. I was taking 5mg along with 25mg of Tropol Xl. All was find until I was switched to the generic brand of each drug. Now Im searching for something that works for me. Even though I take the medicine as directed, it's like I'm taking sugar pill. Not effective at all. ","11/7/2008 12:10:01 PM"
"User Reviews & Ratings - Norvasc oral","amlodipine","Started on 5 mg for hypertension, took for ten days and saw doctor for followup. BP was still moderately high, doctor increased dose to 10 mg. Efficacy for HBP questionable so far, side effects minimal except for slight mild constipation.","11/5/2008 11:34:36 PM"
"Norvasc oral","amlodipine","I have had HBP for quite some time now and my doctor has tried several different drugs. Reasons being, cough, depression etc.
I was put on diovan and norvasc for at least a couple of years without any problems but recently was changed from norvasc to the generic.  I now fall asleep as soon as I sit down and feel mildly depressed and tired all the time.  Everything is too much effort to do.
I have to go to my doctor to have my prescription renewed and will discuss these problems with him.  I hope it is the medication I am on that is causing all this.","11/4/2008 6:57:27 AM"
"Norvasc oral","amlodipine","Norvasc works well for meI'm very glad however, that I have good insurance because it is expensive.","10/31/2008 5:18:09 PM"
"Norvasc oral","amlodipine","I took it for only 6 days and quit. It caused me to gain 5 pounds, all water, headaches, dizzy spells and a litle nausea. Also a lot of pressure behind my eyes.","10/29/2008 12:34:25 PM"
"User Reviews & Ratings - Norvasc oral","amlodipine","Prescribed this drug after a preliminary diagnosis of Coronary Artery Disease. Condition was confirmed via an angiogram, however have never had high blood pressure or angina. Been taking 5mg for over one month and started feeling dizzy, listless and having moderate chest pain almost immediatly. Also starting feeling slightly depressed for the first time in my life. I'm going to talk to my doctor regarding alternatives if necessary but regardless I am quitting this drug. My health seems to have gotton worse since taking it. Cardiologist never recommened a high blood pressure drug of calcium channel blocker. The doctor who prescribed this is not a cardiologist and I believe over reacted to a premlinary, non definitive diagnosis using only drug manufactures general suggestions without taking all facts into account.","10/22/2008 6:50:08 PM"
"Norvasc oral","amlodipine","Has not lowered my systolic pressure on an every day basis","10/22/2008 12:44:48 PM"
"Norvasc oral","amlodipine"," I have been using this medication about eight months and it works for me because I do not take it on the daily basis because of the headache I get when I take it, I take it aleast once a week and my pressure is fine. I think it work fine for me and I make sure I take it the same time every week. ","10/21/2008 12:58:33 AM"
"Norvasc oral","amlodipine","Started at 10mg.Reduced to 5mg after 3months,now down to 2.5mg because of dizziness and extreme fatigue to the point
of feeling sick.Also taking Diovan, but I
know the Norvasc is the problem because side
effects have diminished as dose reduced.
Doc says I have to be o a calcium channel blocker because of coronary artery disease.
Would like to know if other CCB's have less
side effects.","10/18/2008 8:04:42 PM"
"Norvasc oral","amlodipine","First time using high blood pressure medication. I had bad side effects. Head pain,dizzy,heart throbbing, drowsiness, low engery, dry mouth, muscle weakness,some twitching, feel week. I would rather have high blood pressure than to feel this bad. At time my mind is mush can not think, can not keep eyes open. This was on the 10mg dose. I will never take this medication again!","10/13/2008 3:49:37 AM"
"User Reviews & Ratings - Norvasc oral","amlodipine","I have noticed swelling in my feet and ankles.","10/6/2008 7:30:05 PM"
"Norvasc oral","amlodipine","Minimally decreased blood pressure, has increased swelling for which I take another blood pressure medication, a diuretic, so it seems to be working against that pill.  I've had trememdous palpitations and fatigue, an increased in BUN per a blood test. I'm a nurse but will discuss stopping this medication with my doctor as the results aren't good enough to justify the side effects.","9/28/2008 6:05:15 PM"
"Norvasc oral","amlodipine","blood pressure lower. ankles swelling and pain in feet and ankles.","9/28/2008 1:56:05 AM"
"User Reviews & Ratings - Norvasc oral","amlodipine","Been on for 6 days, The very scary dreams and nightsweats started immediately, and I couldnt shake the headache - this AM, I woke up with both eyes almost swollen shut (no alcohol use, on a low sodium diet), and massive diarhea and cramping.","9/23/2008 3:02:07 PM"
"Norvasc oral","amlodipine","Dr. switched me from Procardi XL due to swelling of the feet, ankles and legs. The Norvasc showed some improvement until 3 weeks in when I developed swelling and rash on inside of both forearms and knees. I've had the rash for a week thinking it was an allergy but found the symptom on this website and have stopped immediately. Dr. visit tomorrow. I will demand a change or change doctors.","9/21/2008 8:14:49 PM"
"Norvasc oral","amlodipine","this medication had regulated my blood pressure for many years","9/20/2008 8:39:23 AM"
"Norvasc oral","amlodipine","I was on this drug for 9 mos before I started having serious problems with extreme swelling in my feet, ankles and legs. For weeks I was in and out of the doctor's office trying to find out why the swelling. Truly don't think it much for my unstable angina since I relied on and needed the Nirto Quick Tabs. After stopping the Norvasc my swelling went away within days. The Dr has since put me on a daily Nitrate called Isosorbide Mono. This works great!! Have had less unstable angina attacks in the 3 mos I've taken it and no side effects.  ","9/19/2008 2:55:03 PM"
"Norvasc oral","amlodipine","Started Norvasc 3 weeks ago for high BP. I'm a nurse and take my BP 2x's a day and always get a high reading yet I went to the Dr this week and he said my BP is improving. I went to work and had another nurse take my BP and she also got a high reading. Also my feet and legs are swelling and this hasnt happened to me even when i was working and on my feet for 10 hours. I am giving this med one more week and then telling my DR to take me off it. If he doesnt I will change Dr's.","9/16/2008 7:17:49 PM"
"User Reviews & Ratings - Norvasc oral","amlodipine","My satifition has come because I also take a water pill with my medication.","9/11/2008 10:20:35 AM"
"Norvasc oral","amlodipine","fatigue, dizziness","9/8/2008 9:44:34 PM"
"Norvasc oral","amlodipine","Just started.","9/2/2008 8:00:58 PM"
"Norvasc oral","amlodipine","great treatment 5mg . relaxes you to feel sleepy ,after a few minutes you return to normal","8/30/2008 12:05:18 AM"
"Norvasc oral","amlodipine","Worked great for my high blood pressure and the generic is cheap, but it made me so exhausted I slept all the time and could not drive or hold a job while on it. If there is anything for high blood pressure that does not make you exhausted, I would like to know what it is. Beta blockers also made me groggy, but it took being on them 1-2 months before it built up enough in my body for the beta blocker (Inderal) to make me tired, so at first I did not attribute it to the Inderal. I also was very groggy on Diovan and Hydralazine. I quit eating at restaurants and fast food places and quit cooking with salt and although my BP is still high (134 over 84) it is much better than the 160 over 100 that it was before I changed my diet. So if BP meds make you feel drowsy, try cooking with seasonings like McCormicks Salt Free Herb mixes (in the Spice section at the grocery store) and check the mg of sodium on sauces you buy and use low salt or salt free bouillon (Wylers makes a good one that is a powder in a glass jar that you measure by the spoonful).","8/16/2008 4:21:39 PM"
"User Reviews & Ratings - Norvasc oral","amlodipine","Heartbeat more noticeable and terrible night sweats.  Unusual hunger. All since Novasc changed from 2.5 mgs to 5.0 mgs.","8/13/2008 11:04:17 AM"
"Norvasc oral","amlodipine","This medication worked in lowering my blood pressure, but have had big problems with swelling in feet and legs. Lots of pain in feet and legs. Taking fluid pill, but does not keep the swelling down. Also losing hair, blurried vision, and headaches. I do not really like this medication.","8/10/2008 3:17:23 PM"
"Norvasc oral","amlodipine","it helps keep my blood pressure at normal","8/9/2008 12:06:13 PM"
"Norvasc oral","amlodipine","I had no problems with Norvasc for a year.  The insurance company then changed my prescription to the generic form and I started having extreme (very painful)swelling of the legs and ankles for several months.  My (former) doctor did not know why I was swelling.  Thank God I went to another doctor who immediate diagnosed the problem and change my prescription.  Swelling went away immediately but a year later I still have darkness around my ankles from the swelling. I wish I had read the reviews before I started taking the medication. Also wished by former doctor had also.  ","8/7/2008 5:02:08 AM"
"User Reviews & Ratings - Norvasc oral","amlodipine","I was switched to this drug because previous med caused swelling, and dr started me out on 10mg-highest dose- which caused extreme swelling and pitting in my legs,ankles,even feet. I was out of country when syptoms worsened and was scared. took 2x dose lasix per dr,helped some but not enough. Returned home and different dr in practice told me it was norvasc causing problem. Had to take 3x dose lasix,plus booster to get rid of all fluid. Better now.","7/27/2008 8:36:50 AM"
"Norvasc oral","amlodipine","I was put on this drug for hbp no problems now for 8 years, only sexual side affects I guess everybodys body reacts differently. helped blood bressure","7/26/2008 7:08:02 PM"
"Norvasc oral","amlodipine","If anyone is haveing problems sleeping with this drug, ask your DR to percribe clonazepam it will relax you and you'll sleepo relly well.","7/26/2008 8:17:08 AM"
"Norvasc oral","amlodipine","Have had pain in right arm,severe flushing, extreme weakness at times and fatigue.","7/20/2008 8:06:33 PM"
"Norvasc oral","amlodipine","I have had a side effect of this medicene helping migraines, upon taking I have been headache free from day one.
Thank you to whomever made this drug available.","7/18/2008 1:51:51 PM"
"User Reviews & Ratings - Norvasc oral","amlodipine","Thanks for these reviews. I've been on the generic for 2 months. BP is slightly lower but fluctuates alot. Sleep horribly, feel heart pounding when I lie down, severe ringing of the ears. Always feel anxious. Will tell my doc about this and these reviews.","7/17/2008 1:45:59 AM"
"Norvasc oral","amlodipine","b/p keeps bouncing. I had one hospital stay with symptoms of heart attack. I have a narrowing of the colon and this medication has caused extreme pain and discomfort. My Dr. has increased dosage and now have to take 5mg mornings and 5 mgs nightly. Simply cannot do it. I can't convince Dr. to take mo off. Can't sleep through the night and feel generally ill.","7/12/2008 2:14:05 PM"
"Norvasc oral","amlodipine","hair loss","7/9/2008 7:33:21 PM"
"Norvasc oral","amlodipine","I suffer from severe migraines and have tried about everything imagineable...I was up to 4 migraines in a week and if any one has ever had one, they know my paid.  My blood pressure is normal, however, my doctor decided to try this drug and it has worked.  I tried to go back off of it but the migraines came back and I have been on this drug since.  I have no side effects.  I feel better and I am more energetic.","7/9/2008 12:27:45 PM"
"User Reviews & Ratings - Norvasc oral","amlodipine","Within one month of being on this drug, I began having severe headaches, selling of hands and feet, discoloration of leg from ankle to knee with ulcers around my ankle.  Dr. refused to change it and did not treat me for the reaction.  take myself off drug and see another physician, who could not believe nothing was done.  Photographed my leg at three stages and send them with a complaint to the FDA, Insurance CO., Pharmaceutical Co., and the Medical Director of the Institution, then I contacted a Lawyer.","7/6/2008 5:30:01 PM"
"Norvasc oral","amlodipine","slowed activity down","7/6/2008 12:48:26 PM"
"Norvasc oral","amlodipine","Does it affect sexual life of a person?  I can feel now I can't get an erection now? Anything to do with that?","7/5/2008 6:48:45 AM"
"Norvasc oral","amlodipine","Hair loss is the only side effect I have experienced so far.  On 5mg OD dose it has controlled my  bp.   ","6/28/2008 11:59:03 AM"
"Norvasc oral","amlodipine","I take a very low dose but have had no problems.","6/27/2008 11:14:08 PM"
"User Reviews & Ratings - Norvasc oral","amlodipine","trying to find the contraindications of norvasc.","6/23/2008 2:38:07 PM"
"Norvasc oral","amlodipine","I broke out in Hives on the third day of use.","6/22/2008 7:32:32 PM"
"Norvasc oral","amlodipine","I was on this drug for several years.  My Dr. took me off due to swelling in my feet and legs.  he also told me I could not have grapefruit with this drug - is this correct?","6/18/2008 5:22:21 PM"
"Norvasc oral","amlodipine","Sure wish my doctor would have been aware of the side effect of swelling. I had severe edema in my lower legs and ankles.  This went on for several months. My doctor even had a therapist treat my legs with massage & tight wraps for months, to no avail. The swelling was so bad it caused blisters (which I still have, and always will, even after the swelling is gone). Sometimes my legs were so swollen & tight I was unable to stop the fluid from leaking & runing down my leg. Finally, my doctor had an 'idea' to change my blood pressure medicine - the swelling instantly stopped! So, just a warning to all, doctors can't know everything - sometimes we have to be our own advocates!
","6/13/2008 5:31:46 PM"
"Norvasc oral","amlodipine","Swelling of legs and feet is very uncomfortable.  I have a sitting job and it makes a bad situation worse. Going off this med.","6/6/2008 12:09:43 AM"
"User Reviews & Ratings - Norvasc oral","amlodipine","for constipation of med's need to ask for ENULOSE  this helps to go not forced to go with ease and cleans even your liver out gently great med. no cramping or urgency hope that helps.","6/5/2008 9:26:55 PM"
"Norvasc oral","amlodipine","I only stayed on the generic for 3 weeks because I couldn't get past the bad side effects, the worst of which were insomnia, depression, and deeply flushed skin (yes, I'm vain!). My sleep was very shallow, and I would awake every two hours.  I never (not once) was able to sleep past 4:30 AM. Maybe I should've given this drug longer, but I'm a teacher who absolutely requires sleep! ","6/2/2008 11:00:32 PM"
"Norvasc oral","amlodipine","Is there any effects on sexual relation activities in the long run?","6/2/2008 10:43:25 PM"
"Norvasc oral","amlodipine","My doctor selected this in addition to 2 other BP meds because my dystolic # was still high and because it is supposed to cause a decrease in urine output. I think my urine output is worse, over active bladder, and I see no lowering of my BP.  Away with this....also, my edema seems worse. I suppose I will have to stop this one and be lab rat for another one!!!","6/1/2008 1:31:19 PM"
"Norvasc oral","amlodipine","i have had no problems with this drug, it is very easy to take and ive have had no sideeffects.","5/26/2008 8:48:40 PM"
"User Reviews & Ratings - Norvasc oral","amlodipine","Swelling of feet and ankles, joint pain, feeling of tightness and swelling in hands, fingers.","5/8/2008 5:29:18 PM"
"Norvasc oral","amlodipine","Swelling in legs, severe headaches on the sides of my head, and did not work on my blood pressure. I doubled the amount to 10mg and it still did not work.  I am going to have Dr. take me off of medication.  I used the generic.","5/6/2008 4:53:59 PM"
